1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 750000005FC42221
Is Mission Active?  true
Mission Start:  Wed Jul 13 23:00:00 AKDT 2022
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1193
Total Samples:  1193
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
7/23/22, 10:00:00 PM,C,7.5
7/23/22, 11:00:00 PM,C,5.5
7/24/22, 12:00:00 AM,C,4
7/24/22, 1:00:00 AM,C,3
7/24/22, 2:00:00 AM,C,2
7/24/22, 3:00:00 AM,C,1.5
7/24/22, 4:00:00 AM,C,1
7/24/22, 5:00:00 AM,C,1
7/24/22, 6:00:00 AM,C,3
7/24/22, 7:00:00 AM,C,5.5
7/24/22, 8:00:00 AM,C,7
7/24/22, 9:00:00 AM,C,9
7/24/22, 10:00:00 AM,C,11
7/24/22, 11:00:00 AM,C,13
7/24/22, 12:00:00 PM,C,15
7/24/22, 1:00:00 PM,C,16
7/24/22, 2:00:00 PM,C,16
7/24/22, 3:00:00 PM,C,17
7/24/22, 4:00:00 PM,C,17
7/24/22, 5:00:00 PM,C,16.5
7/24/22, 6:00:00 PM,C,17
7/24/22, 7:00:00 PM,C,15.5
7/24/22, 8:00:00 PM,C,14
7/24/22, 9:00:00 PM,C,13
7/24/22, 10:00:00 PM,C,11
7/24/22, 11:00:00 PM,C,10.5
7/25/22, 12:00:00 AM,C,9.5
7/25/22, 1:00:00 AM,C,9
7/25/22, 2:00:00 AM,C,9
7/25/22, 3:00:00 AM,C,9
7/25/22, 4:00:00 AM,C,9
7/25/22, 5:00:00 AM,C,9
7/25/22, 6:00:00 AM,C,9.5
7/25/22, 7:00:00 AM,C,10.5
7/25/22, 8:00:00 AM,C,11.5
7/25/22, 9:00:00 AM,C,12
7/25/22, 10:00:00 AM,C,12.5
7/25/22, 11:00:00 AM,C,13.5
7/25/22, 12:00:00 PM,C,14.5
7/25/22, 1:00:00 PM,C,16
7/25/22, 2:00:00 PM,C,15
7/25/22, 3:00:00 PM,C,14
7/25/22, 4:00:00 PM,C,13.5
7/25/22, 5:00:00 PM,C,13
7/25/22, 6:00:00 PM,C,12.5
7/25/22, 7:00:00 PM,C,12
7/25/22, 8:00:00 PM,C,11.5
7/25/22, 9:00:00 PM,C,11
7/25/22, 10:00:00 PM,C,10.5
7/25/22, 11:00:00 PM,C,10.5
7/26/22, 12:00:00 AM,C,10
7/26/22, 1:00:00 AM,C,9.5
7/26/22, 2:00:00 AM,C,9.5
7/26/22, 3:00:00 AM,C,9
7/26/22, 4:00:00 AM,C,8.5
7/26/22, 5:00:00 AM,C,8
7/26/22, 6:00:00 AM,C,8
7/26/22, 7:00:00 AM,C,8
7/26/22, 8:00:00 AM,C,7.5
7/26/22, 9:00:00 AM,C,8.5
7/26/22, 10:00:00 AM,C,9
7/26/22, 11:00:00 AM,C,10
7/26/22, 12:00:00 PM,C,11
7/26/22, 1:00:00 PM,C,11.5
7/26/22, 2:00:00 PM,C,11
7/26/22, 3:00:00 PM,C,11
7/26/22, 4:00:00 PM,C,11
7/26/22, 5:00:00 PM,C,10
7/26/22, 6:00:00 PM,C,9
7/26/22, 7:00:00 PM,C,9
7/26/22, 8:00:00 PM,C,8.5
7/26/22, 9:00:00 PM,C,8
7/26/22, 10:00:00 PM,C,7.5
7/26/22, 11:00:00 PM,C,7.5
7/27/22, 12:00:00 AM,C,7
7/27/22, 1:00:00 AM,C,7
7/27/22, 2:00:00 AM,C,6.5
7/27/22, 3:00:00 AM,C,6.5
7/27/22, 4:00:00 AM,C,6.5
7/27/22, 5:00:00 AM,C,6.5
7/27/22, 6:00:00 AM,C,6.5
7/27/22, 7:00:00 AM,C,7
7/27/22, 8:00:00 AM,C,7.5
7/27/22, 9:00:00 AM,C,7.5
7/27/22, 10:00:00 AM,C,7.5
7/27/22, 11:00:00 AM,C,8.5
7/27/22, 12:00:00 PM,C,9
7/27/22, 1:00:00 PM,C,9.5
7/27/22, 2:00:00 PM,C,9.5
7/27/22, 3:00:00 PM,C,9.5
7/27/22, 4:00:00 PM,C,9
7/27/22, 5:00:00 PM,C,8.5
7/27/22, 6:00:00 PM,C,9
7/27/22, 7:00:00 PM,C,9.5
7/27/22, 8:00:00 PM,C,8.5
7/27/22, 9:00:00 PM,C,7.5
7/27/22, 10:00:00 PM,C,6.5
7/27/22, 11:00:00 PM,C,6
7/28/22, 12:00:00 AM,C,6
7/28/22, 1:00:00 AM,C,5.5
7/28/22, 2:00:00 AM,C,5
7/28/22, 3:00:00 AM,C,5
7/28/22, 4:00:00 AM,C,5.5
7/28/22, 5:00:00 AM,C,6
7/28/22, 6:00:00 AM,C,6.5
7/28/22, 7:00:00 AM,C,7
7/28/22, 8:00:00 AM,C,7
7/28/22, 9:00:00 AM,C,9
7/28/22, 10:00:00 AM,C,9.5
7/28/22, 11:00:00 AM,C,11.5
7/28/22, 12:00:00 PM,C,13
7/28/22, 1:00:00 PM,C,14.5
7/28/22, 2:00:00 PM,C,14.5
7/28/22, 3:00:00 PM,C,15.5
7/28/22, 4:00:00 PM,C,14.5
7/28/22, 5:00:00 PM,C,16.5
7/28/22, 6:00:00 PM,C,15
7/28/22, 7:00:00 PM,C,13.5
7/28/22, 8:00:00 PM,C,10.5
7/28/22, 9:00:00 PM,C,9
7/28/22, 10:00:00 PM,C,7.5
