date,hour,air_temp_1m,air_temp_5m
7/23/22,800,,6.071
7/23/22,900,,6.382
7/23/22,1000,,6.672
7/23/22,1100,,6.999
7/23/22,1200,,7.207
7/23/22,1300,,7.339
7/23/22,1400,,7.637
7/23/22,1500,,7.859
7/23/22,1600,,8
7/23/22,1700,,8.03
7/23/22,1800,,7.812
7/23/22,1900,,8.05
7/23/22,2000,,8.11
7/23/22,2100,,8.12
7/23/22,2200,,8
7/23/22,2300,,6.904
7/23/22,2400,,6.555
7/24/22,100,,6.384
7/24/22,200,,5.509
7/24/22,300,,4.737
7/24/22,400,,4.756
7/24/22,500,,5.326
7/24/22,600,,6.222
7/24/22,700,,7.063
7/24/22,800,,7.963
7/24/22,900,,8.5
7/24/22,1000,,9.27
7/24/22,1100,,10.39
7/24/22,1200,,11.26
7/24/22,1300,,10.66
7/24/22,1400,,11.25
7/24/22,1500,,11.45
7/24/22,1600,,11.81
7/24/22,1700,,12.7
7/24/22,1800,,12.64
7/24/22,1900,,12.45
7/24/22,2000,,11.51
7/24/22,2100,,10.36
7/24/22,2200,,9.42
7/24/22,2300,,9.42
7/24/22,2400,,7.156
7/25/22,100,,6.569
7/25/22,200,,5.813
7/25/22,300,,5.99
7/25/22,400,,6.423
7/25/22,500,,9.62
7/25/22,600,,10.21
7/25/22,700,,9.43
7/25/22,800,,10.53
7/25/22,900,,13.51
7/25/22,1000,,14.64
7/25/22,1100,,15.82
7/25/22,1200,,17.44
7/25/22,1300,,18.15
7/25/22,1400,,18.6
7/25/22,1500,,18.26
7/25/22,1600,,17.76
7/25/22,1700,,17.79
7/25/22,1800,,17.14
7/25/22,1900,,14.93
7/25/22,2000,,11.35
7/25/22,2100,,10.28
7/25/22,2200,,9.74
7/25/22,2300,,9.6
7/25/22,2400,,10.18
7/26/22,100,,10.44
7/26/22,200,,9.85
7/26/22,300,,9.35
7/26/22,400,,9.06
7/26/22,500,,9.38
7/26/22,600,,9.07
7/26/22,700,,9.05
7/26/22,800,,8.91
7/26/22,900,,8.55
7/26/22,1000,,8.35
7/26/22,1100,,8.69
7/26/22,1200,,8.79
7/26/22,1300,,8.86
7/26/22,1400,,9.28
7/26/22,1500,,9.53
7/26/22,1600,,9.52
7/26/22,1700,,9.59
7/26/22,1800,,9.13
7/26/22,1900,,8.96
7/26/22,2000,,8.3
7/26/22,2100,,7.58
7/26/22,2200,,7.212
7/26/22,2300,,7.011
7/26/22,2400,,6.603
7/27/22,100,,6.18
7/27/22,200,,6.317
7/27/22,300,,4.198
7/27/22,400,,3.866
7/27/22,500,,3.857
7/27/22,600,,3.334
7/27/22,700,,3.24
7/27/22,800,,3.109
7/27/22,900,,2.285
7/27/22,1000,,2.117
7/27/22,1100,,2.226
7/27/22,1200,,2.41
7/27/22,1300,,3.307
7/27/22,1400,,3.893
7/27/22,1500,,4.19
7/27/22,1600,,4.129
7/27/22,1700,,3.814
7/27/22,1800,,3.642
7/27/22,1900,,3.519
7/27/22,2000,,3.48
7/27/22,2100,,2.957
7/27/22,2200,,2.55
7/27/22,2300,,2.491
7/27/22,2400,,2.344
7/28/22,100,,2.27
7/28/22,200,,2.043
7/28/22,300,,1.742
7/28/22,400,,1.512
7/28/22,500,,0.692
7/28/22,600,,0.707
7/28/22,700,,0.863
7/28/22,800,,1.132
7/28/22,900,,1.326
7/28/22,1000,,1.155
7/28/22,1100,,1.151
7/28/22,1200,,1.161
7/28/22,1300,,0.979
7/28/22,1400,,1.235
7/28/22,1500,,1.439
7/28/22,1600,,1.527
7/28/22,1700,,1.351
7/28/22,1800,,1.966
7/28/22,1900,,1.832
7/28/22,2000,,1.93
7/28/22,2100,,1.862
7/28/22,2200,,1.672
7/28/22,2300,,1.715
7/28/22,2400,,1.871
7/29/22,100,,1.864
7/29/22,200,,1.552
7/29/22,300,,1.212
7/29/22,400,,1.043
7/29/22,500,,0.747
7/29/22,600,,0.862
7/29/22,700,,1.317
7/29/22,800,,1.68
7/29/22,900,,2.235
7/29/22,1000,,2.519
7/29/22,1100,,2.75
7/29/22,1200,,3.122
7/29/22,1300,,3.706
7/29/22,1400,,4.456
7/29/22,1500,,4.809
7/29/22,1600,,4.927
7/29/22,1700,,4.966
7/29/22,1800,,5.262
7/29/22,1900,,5.17
7/29/22,2000,,4.878
7/29/22,2100,,4.764
7/29/22,2200,,4.141
7/29/22,2300,,3.927
7/29/22,2400,,3.447
7/30/22,100,,3.306
7/30/22,200,,3.132
7/30/22,300,,2.834
7/30/22,400,,2.687
7/30/22,500,,2.867
7/30/22,600,,3.338
7/30/22,700,,3.74
7/30/22,800,,4.744
7/30/22,900,,5.375
7/30/22,1000,,6.137
7/30/22,1100,,6.763
7/30/22,1200,,7.219
7/30/22,1300,,8.2
7/30/22,1400,,8.88
7/30/22,1500,,9.75
7/30/22,1600,,10.43
7/30/22,1700,,10.65
7/30/22,1800,,11.52
7/30/22,1900,,11.86
7/30/22,2000,,11.36
7/30/22,2100,,10.36
7/30/22,2200,,7.4
7/30/22,2300,,4.705
7/30/22,2400,,3.328
7/31/22,100,,3.01
7/31/22,200,,2.925
7/31/22,300,,2.804
7/31/22,400,,2.691
7/31/22,500,,2.733
7/31/22,600,,3.149
7/31/22,700,,4.325
7/31/22,800,,5.706
7/31/22,900,,6.037
7/31/22,1000,,5.511
7/31/22,1100,,5.497
7/31/22,1200,,6.74
7/31/22,1300,,7.835
7/31/22,1400,,8.56
7/31/22,1500,,9.22
7/31/22,1600,,9.99
7/31/22,1700,,9.85
7/31/22,1800,,9.02
7/31/22,1900,,7.579
7/31/22,2000,,6.671
7/31/22,2100,,6.078
7/31/22,2200,,5.601
7/31/22,2300,,5.184
7/31/22,2400,,4.793
8/1/22,100,,4.51
8/1/22,200,,4.437
8/1/22,300,,4.657
8/1/22,400,,4.7
8/1/22,500,,4.959
8/1/22,600,,5.102
8/1/22,700,,5.585
8/1/22,800,,4.86
8/1/22,900,,4.225
8/1/22,1000,,4.058
8/1/22,1100,,3.755
8/1/22,1200,,3.924
8/1/22,1300,,3.86
8/1/22,1400,,3.941
8/1/22,1500,,4.14
8/1/22,1600,,4.068
8/1/22,1700,,3.578
8/1/22,1800,,3.204
8/1/22,1900,,3.187
8/1/22,2000,,3.382
8/1/22,2100,,3.421
8/1/22,2200,,3.426
8/1/22,2300,,3.401
8/1/22,2400,,3.047
8/2/22,100,,2.787
8/2/22,200,,2.82
8/2/22,300,,2.751
8/2/22,400,,3.113
8/2/22,500,,3.529
8/2/22,600,,3.796
8/2/22,700,,4.36
8/2/22,800,,5.336
8/2/22,900,,6.69
8/2/22,1000,,7.56
8/2/22,1100,,9.28
8/2/22,1200,,10.7
8/2/22,1300,,11.56
8/2/22,1400,,12.35
8/2/22,1500,,12.71
8/2/22,1600,,12.97
8/2/22,1700,,13.63
8/2/22,1800,,14.23
8/2/22,1900,,14.32
8/2/22,2000,,14.21
8/2/22,2100,,13.43
8/2/22,2200,,11.89
8/2/22,2300,,7.006
8/2/22,2400,,4.139
8/3/22,100,,4.542
8/3/22,200,,4.5
8/3/22,300,,4.663
8/3/22,400,,4.654
8/3/22,500,,5.257
8/3/22,600,,6.625
8/3/22,700,,8.62
8/3/22,800,,11.33
8/3/22,900,,13.91
8/3/22,1000,,14.83
8/3/22,1100,,15.27
8/3/22,1200,,15.75
8/3/22,1300,,16.15
8/3/22,1400,,16.69
8/3/22,1500,,17.75
8/3/22,1600,,17.24
8/3/22,1700,,17.75
8/3/22,1800,,17.38
8/3/22,1900,,17.17
8/3/22,2000,,16.65
8/3/22,2100,,14.94
8/3/22,2200,,12.35
8/3/22,2300,,8.75
8/3/22,2400,,5.568
8/4/22,100,,5.409
8/4/22,200,,4.361
8/4/22,300,,4.223
8/4/22,400,,5.167
8/4/22,500,,6.345
8/4/22,600,,8.2
8/4/22,700,,10.34
8/4/22,800,,13.14
8/4/22,900,,15.23
8/4/22,1000,,17.05
8/4/22,1100,,17.45
8/4/22,1200,,17.37
8/4/22,1300,,18.11
8/4/22,1400,,18.53
8/4/22,1500,,18.64
8/4/22,1600,,18.69
8/4/22,1700,,18.83
8/4/22,1800,,18.82
8/4/22,1900,,18.2
8/4/22,2000,,17.71
8/4/22,2100,,15.26
8/4/22,2200,,12.44
8/4/22,2300,,9.41
8/4/22,2400,,7.983
8/5/22,100,,7.557
8/5/22,200,,7.35
8/5/22,300,,7.605
8/5/22,400,,9.27
8/5/22,500,,10.53
8/5/22,600,,10.48
8/5/22,700,,10.93
8/5/22,800,,11.87
8/5/22,900,,11.91
8/5/22,1000,,10.85
8/5/22,1100,,10.27
8/5/22,1200,,9.79
8/5/22,1300,,10.44
8/5/22,1400,,11.39
8/5/22,1500,,12.08
8/5/22,1600,,11.66
8/5/22,1700,,10.12
8/5/22,1800,,8
8/5/22,1900,,7.51
8/5/22,2000,,7.244
8/5/22,2100,,6.93
8/5/22,2200,,7.047
8/5/22,2300,,6.759
8/5/22,2400,,6.497
8/6/22,100,,6.383
8/6/22,200,,6.251
8/6/22,300,,6.148
8/6/22,400,,6.209
8/6/22,500,,5.924
8/6/22,600,,5.515
8/6/22,700,,4.918
8/6/22,800,,3.939
8/6/22,900,,2.094
8/6/22,1000,,1.608
8/6/22,1100,,1.408
8/6/22,1200,,1.487
8/6/22,1300,,2.21
8/6/22,1400,,3.109
8/6/22,1500,,3.503
8/6/22,1600,,3.218
8/6/22,1700,,2.79
8/6/22,1800,,2.365
8/6/22,1900,,1.753
8/6/22,2000,,1.188
8/6/22,2100,,0.963
8/6/22,2200,,0.441
8/6/22,2300,,-0.23
8/6/22,2400,,-0.23
8/7/22,100,,-0.321
8/7/22,200,,-0.361
8/7/22,300,,-0.242
8/7/22,400,,-0.246
8/7/22,500,,-0.164
8/7/22,600,,0.108
8/7/22,700,,0.046
8/7/22,800,,-0.006
8/7/22,900,,1.413
8/7/22,1000,,2.355
8/7/22,1100,,3.105
8/7/22,1200,,4.201
8/7/22,1300,,5.926
8/7/22,1400,,6.467
8/7/22,1500,,7.656
8/7/22,1600,,8.58
8/7/22,1700,,9.54
8/7/22,1800,,9.46
8/7/22,1900,,8.69
8/7/22,2000,,8.43
8/7/22,2100,,7.837
8/7/22,2200,,7.033
8/7/22,2300,,5.881
8/7/22,2400,,5.621
8/8/22,100,,5.137
8/8/22,200,,3.888
8/8/22,300,,5.461
8/8/22,400,,5.716
8/8/22,500,,5.001
8/8/22,600,,3.865
8/8/22,700,,5.847
8/8/22,800,,6.893
8/8/22,900,,8.39
8/8/22,1000,,9.85
8/8/22,1100,,10.2
8/8/22,1200,,10.23
8/8/22,1300,,10.63
8/8/22,1400,,10.77
8/8/22,1500,,10.79
8/8/22,1600,,9.95
8/8/22,1700,,10.68
8/8/22,1800,,9.88
8/8/22,1900,,9.57
8/8/22,2000,,8.28
8/8/22,2100,,7.498
8/8/22,2200,,6.537
8/8/22,2300,,4.65
8/8/22,2400,,3.528
8/9/22,100,,4.051
8/9/22,200,,3.659
8/9/22,300,,3.477
8/9/22,400,,2.43
8/9/22,500,,1.056
8/9/22,600,,0.582
8/9/22,700,,2.769
8/9/22,800,,2.632
8/9/22,900,,1.792
8/9/22,1000,,1.159
8/9/22,1100,,0.991
8/9/22,1200,,0.849
8/9/22,1300,,0.879
8/9/22,1400,,1.703
8/9/22,1500,,2.558
8/9/22,1600,,3.685
8/9/22,1700,,4.411
8/9/22,1800,,4.579
8/9/22,1900,,4.176
8/9/22,2000,,3.954
8/9/22,2100,,3.25
8/9/22,2200,,2.614
8/9/22,2300,,2.344
8/9/22,2400,,2.505
8/10/22,100,,2.423
8/10/22,200,,2.388
8/10/22,300,,2.587
8/10/22,400,,2.6
8/10/22,500,,3.331
8/10/22,600,,4.088
8/10/22,700,,4.728
8/10/22,800,,5.617
8/10/22,900,,6.798
8/10/22,1000,,7.984
8/10/22,1100,,9.05
8/10/22,1200,,9.78
8/10/22,1300,,10.88
8/10/22,1400,,11.39
8/10/22,1500,,11.42
8/10/22,1600,,11.36
8/10/22,1700,,11.4
8/10/22,1800,,11.02
8/10/22,1900,,10.45
8/10/22,2000,,9.5
8/10/22,2100,,8.52
8/10/22,2200,,8.18
8/10/22,2300,,7.731
8/10/22,2400,,7.937
8/11/22,100,,7.485
8/11/22,200,,7.278
8/11/22,300,,6.53
8/11/22,400,,6.246
8/11/22,500,,6.517
8/11/22,600,,7.186
8/11/22,700,,8.16
8/11/22,800,,8.71
8/11/22,900,,9.73
8/11/22,1000,,10.33
8/11/22,1100,,11.41
8/11/22,1200,,12.72
8/11/22,1300,,13.09
8/11/22,1400,,12.63
8/11/22,1500,,12.74
8/11/22,1600,,13.13
8/11/22,1700,,13.66
8/11/22,1800,,14.05
8/11/22,1900,,13.73
8/11/22,2000,,13.69
8/11/22,2100,,12.11
8/11/22,2200,,9.3
8/11/22,2300,,5.767
8/11/22,2400,,4.456
8/12/22,100,,4.209
8/12/22,200,,4.798
8/12/22,300,,4.463
8/12/22,400,,5.03
8/12/22,500,,6.009
8/12/22,600,,6.706
8/12/22,700,,8.42
8/12/22,800,,11.48
8/12/22,900,,14.12
8/12/22,1000,,15.46
8/12/22,1100,,15.99
8/12/22,1200,,15.22
8/12/22,1300,,17.13
8/12/22,1400,,17.92
8/12/22,1500,,17.98
8/12/22,1600,,17.71
8/12/22,1700,,17.1
8/12/22,1800,,16.46
8/12/22,1900,,15.6
8/12/22,2000,,13.15
8/12/22,2100,,11.75
8/12/22,2200,,10.26
8/12/22,2300,,8.43
8/12/22,2400,,7.298
8/13/22,100,,6.638
8/13/22,200,,6.032
8/13/22,300,,6.382
8/13/22,400,,6.702
8/13/22,500,,7.077
8/13/22,600,,7.438
8/13/22,700,,6.859
8/13/22,800,,7.409
8/13/22,900,,7.725
8/13/22,1000,,7.84
8/13/22,1100,,8.13
8/13/22,1200,,7.428
8/13/22,1300,,4.505
8/13/22,1400,,3.918
8/13/22,1500,,3.546
8/13/22,1600,,3.131
8/13/22,1700,,2.852
8/13/22,1800,,2.458
8/13/22,1900,,2.311
8/13/22,2000,,1.909
8/13/22,2100,,1.544
8/13/22,2200,,1.021
8/13/22,2300,,0.468
8/13/22,2400,,0.397
8/14/22,100,,0.307
8/14/22,200,,-0.043
8/14/22,300,,-0.766
8/14/22,400,,-1.223
8/14/22,500,,-1.346
8/14/22,600,,-1.521
8/14/22,700,,-1.581
8/14/22,800,,-1.515
8/14/22,900,,-1.182
8/14/22,1000,,-0.909
8/14/22,1100,,-0.578
8/14/22,1200,,-0.043
8/14/22,1300,,0.451
8/14/22,1400,,0.924
8/14/22,1500,,1.129
8/14/22,1600,,2.054
8/14/22,1700,,2.322
8/14/22,1800,,2.598
8/14/22,1900,,2.445
8/14/22,2000,,2.467
8/14/22,2100,,1.788
8/14/22,2200,,1.26
8/14/22,2300,,0.932
8/14/22,2400,,0.657
8/15/22,100,,0.591
8/15/22,200,,0.287
8/15/22,300,,-0.415
8/15/22,400,,-0.713
8/15/22,500,,-0.679
8/15/22,600,,-0.358
8/15/22,700,,-0.409
8/15/22,800,,-0.088
8/15/22,900,,0.932
8/15/22,1000,,1.255
8/15/22,1100,,2.767
8/15/22,1200,,3.672
8/15/22,1300,,3.244
8/15/22,1400,,2.652
8/15/22,1500,,2.292
8/15/22,1600,,1.93
8/15/22,1700,,1.795
8/15/22,1800,,1.532
8/15/22,1900,,1.584
8/15/22,2000,,1.719
8/15/22,2100,,1.628
8/15/22,2200,,1.237
8/15/22,2300,,0.895
8/15/22,2400,,0.332
8/16/22,100,,-0.02
8/16/22,200,,-0.484
8/16/22,300,,-0.697
8/16/22,400,,-1.201
8/16/22,500,,-1.495
8/16/22,600,,-1.396
8/16/22,700,,-0.967
8/16/22,800,,-0.115
8/16/22,900,,0.727
8/16/22,1000,,2.408
8/16/22,1100,,3.203
8/16/22,1200,,4.776
8/16/22,1300,,5.589
8/16/22,1400,,6.688
8/16/22,1500,,7.305
8/16/22,1600,,8.45
8/16/22,1700,,8.88
8/16/22,1800,,8.32
8/16/22,1900,,7.412
8/16/22,2000,,5.728
8/16/22,2100,,5.085
8/16/22,2200,,4.355
8/16/22,2300,,3.657
8/16/22,2400,,3.083
8/17/22,100,,1.418
8/17/22,200,,1.958
8/17/22,300,,1.66
8/17/22,400,,0.927
8/17/22,500,,0.61
8/17/22,600,,0.423
8/17/22,700,,0.734
8/17/22,800,,0.828
8/17/22,900,,0.786
8/17/22,1000,,1.046
8/17/22,1100,,1.577
8/17/22,1200,,1.62
8/17/22,1300,,1.862
8/17/22,1400,,2.007
8/17/22,1500,,2.341
8/17/22,1600,,2.319
8/17/22,1700,,2.624
8/17/22,1800,,2.69
8/17/22,1900,,2.614
8/17/22,2000,,2.402
8/17/22,2100,,2.092
8/17/22,2200,,2.023
8/17/22,2300,,2.113
8/17/22,2400,,1.95
8/18/22,100,,1.422
8/18/22,200,,1.269
8/18/22,300,,0.3
8/18/22,400,,-0.61
8/18/22,500,,-1.249
8/18/22,600,,-1.542
8/18/22,700,,-1.339
8/18/22,800,,0.365
8/18/22,900,,1.895
8/18/22,1000,,3.649
8/18/22,1100,,3.619
8/18/22,1200,,3.526
8/18/22,1300,,4.033
8/18/22,1400,,5.328
8/18/22,1500,,6.001
8/18/22,1600,,6.185
8/18/22,1700,,5.895
8/18/22,1800,,5.009
8/18/22,1900,,4.576
8/18/22,2000,,4.219
8/18/22,2100,,4.273
8/18/22,2200,,3.894
8/18/22,2300,,3.732
8/18/22,2400,,3.371
8/19/22,100,,2.805
8/19/22,200,,2.565
8/19/22,300,,2.849
8/19/22,400,,2.8
8/19/22,500,,2.692
8/19/22,600,,2.402
8/19/22,700,,2.29
8/19/22,800,,2.187
8/19/22,900,,2.234
8/19/22,1000,,2.486
8/19/22,1100,,3.088
8/19/22,1200,,3.184
8/19/22,1300,,3.574
8/19/22,1400,,3.997
8/19/22,1500,,4.638
8/19/22,1600,,4.654
8/19/22,1700,,4.567
8/19/22,1800,,4.886
8/19/22,1900,,4.996
8/19/22,2000,,4.809
8/19/22,2100,,4.306
8/19/22,2200,,3.72
8/19/22,2300,,3.356
8/19/22,2400,,1.947
8/20/22,100,,0.201
8/20/22,200,,-0.712
8/20/22,300,,-1.34
8/20/22,400,,-1.128
8/20/22,500,,-0.06
8/20/22,600,,0.79
8/20/22,700,,1.907
8/20/22,800,,3.688
8/20/22,900,,5.766
8/20/22,1000,,5.04
8/20/22,1100,,4.548
8/20/22,1200,,4.444
8/20/22,1300,,4.134
8/20/22,1400,,4.172
8/20/22,1500,,4.177
8/20/22,1600,,4.294
8/20/22,1700,,4.542
8/20/22,1800,,4.359
8/20/22,1900,,3.293
8/20/22,2000,,2.602
8/20/22,2100,,2.339
8/20/22,2200,,1.856
8/20/22,2300,,0.93
8/20/22,2400,,0.387
8/21/22,100,,0.018
8/21/22,200,,-0.487
8/21/22,300,,-0.702
8/21/22,400,,-1.052
8/21/22,500,,-1.445
8/21/22,600,,-1.198
8/21/22,700,,-0.76
8/21/22,800,,-0.21
8/21/22,900,,0.027
8/21/22,1000,,0.017
8/21/22,1100,,1.429
8/21/22,1200,,2.55
8/21/22,1300,,2.038
8/21/22,1400,,2.325
8/21/22,1500,,3.147
8/21/22,1600,,3.695
8/21/22,1700,,3.717
8/21/22,1800,,3.468
8/21/22,1900,,3.155
8/21/22,2000,,2.377
8/21/22,2100,,1.823
8/21/22,2200,,1.415
8/21/22,2300,,1.262
8/21/22,2400,,0.724
8/22/22,100,,0.464
8/22/22,200,,0.265
8/22/22,300,,0.278
8/22/22,400,,0.156
8/22/22,500,,0.52
8/22/22,600,,-0.193
8/22/22,700,,0.147
8/22/22,800,,1.32
8/22/22,900,,4.56
8/22/22,1000,,6.865
8/22/22,1100,,9.6
8/22/22,1200,,10.88
8/22/22,1300,,12.35
8/22/22,1400,,13.27
8/22/22,1500,,14.42
8/22/22,1600,,16.14
8/22/22,1700,,15.75
8/22/22,1800,,15.14
8/22/22,1900,,14.03
8/22/22,2000,,13.07
8/22/22,2100,,11.62
8/22/22,2200,,10.29
8/22/22,2300,,11.45
8/22/22,2400,,10.18
8/23/22,100,,9.94
8/23/22,200,,9.66
8/23/22,300,,9.3
8/23/22,400,,9.02
8/23/22,500,,8.7
8/23/22,600,,8.95
8/23/22,700,,10.04
8/23/22,800,,10.99
8/23/22,900,,11.29
8/23/22,1000,,11.73
8/23/22,1100,,12.01
8/23/22,1200,,13.79
8/23/22,1300,,14.33
8/23/22,1400,,13.47
8/23/22,1500,,12.97
8/23/22,1600,,13.85
8/23/22,1700,,14.68
8/23/22,1800,,14.31
8/23/22,1900,,13.01
8/23/22,2000,,12.66
8/23/22,2100,,11.02
8/23/22,2200,,8.75
8/23/22,2300,,8.02
8/23/22,2400,,8.37
8/24/22,100,,9.38
8/24/22,200,,8.61
8/24/22,300,,6.747
8/24/22,400,,6.73
8/24/22,500,,5.831
8/24/22,600,,6.627
8/24/22,700,,9.72
8/24/22,800,,11.75
8/24/22,900,,13.55
8/24/22,1000,,13.87
8/24/22,1100,,14.44
8/24/22,1200,,14.65
8/24/22,1300,,14.75
8/24/22,1400,,14.99
8/24/22,1500,,15.21
8/24/22,1600,,16.03
8/24/22,1700,,15.1
8/24/22,1800,,14.45
8/24/22,1900,,12.6
8/24/22,2000,,10.43
8/24/22,2100,,7.423
8/24/22,2200,,5.585
8/24/22,2300,,6.331
8/24/22,2400,,7.561
8/25/22,100,,6.039
8/25/22,200,,5.473
8/25/22,300,,5.016
8/25/22,400,,5.398
8/25/22,500,,5.312
8/25/22,600,,4.033
8/25/22,700,,4.174
8/25/22,800,,5.298
8/25/22,900,,7.974
8/25/22,1000,,10.98
8/25/22,1100,,12.21
8/25/22,1200,,12.48
8/25/22,1300,,12.3
8/25/22,1400,,12.32
8/25/22,1500,,12.87
8/25/22,1600,,12.86
8/25/22,1700,,12.32
8/25/22,1800,,12.14
8/25/22,1900,,11.81
8/25/22,2000,,11.58
8/25/22,2100,,10.99
8/25/22,2200,,9.91
8/25/22,2300,,9.84
8/25/22,2400,,10.08
8/26/22,100,,10
8/26/22,200,,9.86
8/26/22,300,,9.85
8/26/22,400,,9.48
8/26/22,500,,8.55
8/26/22,600,,9.06
8/26/22,700,,8.51
8/26/22,800,,8.69
8/26/22,900,,10.73
8/26/22,1000,,11.23
8/26/22,1100,,11.99
8/26/22,1200,,12.77
8/26/22,1300,,13.47
8/26/22,1400,,14.13
8/26/22,1500,,14.1
8/26/22,1600,,12.81
8/26/22,1700,,12.15
8/26/22,1800,,12.85
8/26/22,1900,,11.79
8/26/22,2000,,10.87
8/26/22,2100,,10.04
8/26/22,2200,,8.6
8/26/22,2300,,8.39
8/26/22,2400,,9.12
8/27/22,100,,8.92
8/27/22,200,,8.06
8/27/22,300,,8.41
8/27/22,400,,8.55
8/27/22,500,,8.01
8/27/22,600,,6.802
8/27/22,700,,7.115
8/27/22,800,,8.11
8/27/22,900,,9.19
8/27/22,1000,,9.4
8/27/22,1100,,9.27
8/27/22,1200,,10.1
8/27/22,1300,,10.31
8/27/22,1400,,10.04
8/27/22,1500,,9.15
8/27/22,1600,,7.436
8/27/22,1700,,6.168
8/27/22,1800,,5.483
8/27/22,1900,,4.92
8/27/22,2000,,4.263
8/27/22,2100,,3.879
8/27/22,2200,,3.463
8/27/22,2300,,3.206
8/27/22,2400,,2.853
8/28/22,100,,2.597
8/28/22,200,,2.321
8/28/22,300,,2.114
8/28/22,400,,2.104
8/28/22,500,,2.062
8/28/22,600,,1.805
8/28/22,700,,1.916
8/28/22,800,,1.8
8/28/22,900,,1.945
8/28/22,1000,,2.05
8/28/22,1100,,2.295
8/28/22,1200,,2.593
8/28/22,1300,,3.146
8/28/22,1400,,3.567
8/28/22,1500,,3.877
8/28/22,1600,,4.093
8/28/22,1700,,4.387
8/28/22,1800,,4.243
8/28/22,1900,,3.889
8/28/22,2000,,3.307
8/28/22,2100,,2.915
8/28/22,2200,,2.725
8/28/22,2300,,2.394
8/28/22,2400,,2.056
8/29/22,100,,1.678
8/29/22,200,,1.285
8/29/22,300,,0.928
8/29/22,400,,-0.25
8/29/22,500,,-0.258
8/29/22,600,,0.038
8/29/22,700,,-0.078
8/29/22,800,,0.571
8/29/22,900,,1.107
8/29/22,1000,,1.563
8/29/22,1100,,2.241
8/29/22,1200,,2.797
8/29/22,1300,,4.026
8/29/22,1400,,4.72
8/29/22,1500,,5.054
8/29/22,1600,,5.372
8/29/22,1700,,5.166
8/29/22,1800,,4.897
8/29/22,1900,,4.508
8/29/22,2000,,4.246
8/29/22,2100,,3.854
8/29/22,2200,,4.069
8/29/22,2300,,4.144
8/29/22,2400,,4.074
8/30/22,100,,3.86
8/30/22,200,,3.857
8/30/22,300,,3.556
8/30/22,400,,3.406
8/30/22,500,,3.242
8/30/22,600,,2.932
8/30/22,700,,2.775
8/30/22,800,,3.56
8/30/22,900,,5.156
8/30/22,1000,,6.778
8/30/22,1100,,8.1
8/30/22,1200,,10.02
8/30/22,1300,,11.5
8/30/22,1400,,11.72
8/30/22,1500,,12.4
8/30/22,1600,,12.75
8/30/22,1700,,12.93
8/30/22,1800,,11.8
8/30/22,1900,,10.53
8/30/22,2000,,9.55
8/30/22,2100,,8.11
8/30/22,2200,,6.656
8/30/22,2300,,5.457
8/30/22,2400,,4.852
8/31/22,100,,4.977
8/31/22,200,,6.02
8/31/22,300,,6.992
8/31/22,400,,7.063
8/31/22,500,,7.339
8/31/22,600,,7.799
8/31/22,700,,8.18
8/31/22,800,,8.64
8/31/22,900,,9.7
8/31/22,1000,,10.2
8/31/22,1100,,10.73
8/31/22,1200,,11.65
8/31/22,1300,,12.06
8/31/22,1400,,12.51
8/31/22,1500,,12.32
8/31/22,1600,,12.29
8/31/22,1700,,12.55
8/31/22,1800,,12.5
8/31/22,1900,,11.48
8/31/22,2000,,10.32
8/31/22,2100,,9.93
8/31/22,2200,,8.63
8/31/22,2300,,8.59
8/31/22,2400,,8.37
9/1/22,100,,8.04
9/1/22,200,,7.943
9/1/22,300,,7.717
9/1/22,400,,7.51
9/1/22,500,,7.276
9/1/22,600,,5.982
9/1/22,700,,6.314
9/1/22,800,,8.4
9/1/22,900,,10.06
9/1/22,1000,,11.12
9/1/22,1100,,11.59
9/1/22,1200,,12.52
9/1/22,1300,,12.97
9/1/22,1400,,13
9/1/22,1500,,12.05
9/1/22,1600,,11.18
9/1/22,1700,,10.96
9/1/22,1800,,10.41
9/1/22,1900,,9.33
9/1/22,2000,,8.58
9/1/22,2100,,7.502
9/1/22,2200,,5.754
9/1/22,2300,,4.597
9/1/22,2400,,3.371
9/2/22,100,,2.897
9/2/22,200,,4.454
9/2/22,300,,5.222
9/2/22,400,,5.334
9/2/22,500,,5.129
9/2/22,600,,4.829
9/2/22,700,,5.221
9/2/22,800,,6.112
9/2/22,900,,6.867
9/2/22,1000,,7.124
9/2/22,1100,,7.345
9/2/22,1200,,8.16
9/2/22,1300,,8.55
9/2/22,1400,,8.19
9/2/22,1500,,8.18
9/2/22,1600,,7.805
9/2/22,1700,,7.681
9/2/22,1800,,7.92
9/2/22,1900,,7.689
9/2/22,2000,,6.844
9/2/22,2100,,6.197
9/2/22,2200,,5.729
9/2/22,2300,,5
9/2/22,2400,,5.056
9/3/22,100,,5.396
9/3/22,200,,4.986
9/3/22,300,,4.822
9/3/22,400,,4.827
9/3/22,500,,4.238
9/3/22,600,,4.184
9/3/22,700,,4.276
9/3/22,800,,4.585
9/3/22,900,,4.765
9/3/22,1000,,5.604
9/3/22,1100,,6.351
9/3/22,1200,,6.877
9/3/22,1300,,7.837
9/3/22,1400,,8.72
9/3/22,1500,,9.36
9/3/22,1600,,9.62
9/3/22,1700,,9.51
9/3/22,1800,,8.96
9/3/22,1900,,8.56
9/3/22,2000,,7.551
9/3/22,2100,,5.432
