1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: AA00000039AD8921
Is Mission Active?  true
Mission Start:  Tue Jun 07 23:00:00 AKDT 2022
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  2031
Total Samples:  49790
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
6/19/22, 3:00:00 PM,C,20.5
6/19/22, 4:00:00 PM,C,18
6/19/22, 5:00:00 PM,C,15.5
6/19/22, 6:00:00 PM,C,13
6/19/22, 7:00:00 PM,C,10.5
6/19/22, 8:00:00 PM,C,9
6/19/22, 9:00:00 PM,C,7.5
6/19/22, 10:00:00 PM,C,6
6/19/22, 11:00:00 PM,C,5
6/20/22, 12:00:00 AM,C,3.5
6/20/22, 1:00:00 AM,C,2.5
6/20/22, 2:00:00 AM,C,2.5
6/20/22, 3:00:00 AM,C,2.5
6/20/22, 4:00:00 AM,C,3.5
6/20/22, 5:00:00 AM,C,4.5
6/20/22, 6:00:00 AM,C,6
6/20/22, 7:00:00 AM,C,8.5
6/20/22, 8:00:00 AM,C,13
6/20/22, 9:00:00 AM,C,16.5
6/20/22, 10:00:00 AM,C,19.5
6/20/22, 11:00:00 AM,C,22
6/20/22, 12:00:00 PM,C,24
6/20/22, 1:00:00 PM,C,25.5
6/20/22, 2:00:00 PM,C,24.5
6/20/22, 3:00:00 PM,C,22.5
6/20/22, 4:00:00 PM,C,20
6/20/22, 5:00:00 PM,C,17
6/20/22, 6:00:00 PM,C,15
6/20/22, 7:00:00 PM,C,13
6/20/22, 8:00:00 PM,C,11
6/20/22, 9:00:00 PM,C,9.5
6/20/22, 10:00:00 PM,C,9
6/20/22, 11:00:00 PM,C,8
6/21/22, 12:00:00 AM,C,6.5
6/21/22, 1:00:00 AM,C,6
6/21/22, 2:00:00 AM,C,5
6/21/22, 3:00:00 AM,C,5
6/21/22, 4:00:00 AM,C,5.5
6/21/22, 5:00:00 AM,C,7
6/21/22, 6:00:00 AM,C,8
6/21/22, 7:00:00 AM,C,11
6/21/22, 8:00:00 AM,C,12.5
6/21/22, 9:00:00 AM,C,14
6/21/22, 10:00:00 AM,C,16.5
6/21/22, 11:00:00 AM,C,14
6/21/22, 12:00:00 PM,C,16
6/21/22, 1:00:00 PM,C,15.5
6/21/22, 2:00:00 PM,C,16
6/21/22, 3:00:00 PM,C,14
6/21/22, 4:00:00 PM,C,13.5
6/21/22, 5:00:00 PM,C,12
6/21/22, 6:00:00 PM,C,10.5
6/21/22, 7:00:00 PM,C,9.5
6/21/22, 8:00:00 PM,C,9
6/21/22, 9:00:00 PM,C,7.5
6/21/22, 10:00:00 PM,C,6.5
6/21/22, 11:00:00 PM,C,6.5
6/22/22, 12:00:00 AM,C,6
6/22/22, 1:00:00 AM,C,5
6/22/22, 2:00:00 AM,C,5
6/22/22, 3:00:00 AM,C,4
6/22/22, 4:00:00 AM,C,4.5
6/22/22, 5:00:00 AM,C,6
6/22/22, 6:00:00 AM,C,8
6/22/22, 7:00:00 AM,C,7.5
6/22/22, 8:00:00 AM,C,8.5
6/22/22, 9:00:00 AM,C,12.5
6/22/22, 10:00:00 AM,C,11.5
6/22/22, 11:00:00 AM,C,11.5
6/22/22, 12:00:00 PM,C,14
6/22/22, 1:00:00 PM,C,12.5
6/22/22, 2:00:00 PM,C,12.5
6/22/22, 3:00:00 PM,C,14
6/22/22, 4:00:00 PM,C,11
6/22/22, 5:00:00 PM,C,11
6/22/22, 6:00:00 PM,C,10
6/22/22, 7:00:00 PM,C,9.5
6/22/22, 8:00:00 PM,C,8.5
6/22/22, 9:00:00 PM,C,7.5
6/22/22, 10:00:00 PM,C,6.5
6/22/22, 11:00:00 PM,C,6
6/23/22, 12:00:00 AM,C,6
6/23/22, 1:00:00 AM,C,5.5
6/23/22, 2:00:00 AM,C,5.5
6/23/22, 3:00:00 AM,C,5.5
6/23/22, 4:00:00 AM,C,5.5
6/23/22, 5:00:00 AM,C,6
6/23/22, 6:00:00 AM,C,7
6/23/22, 7:00:00 AM,C,8
6/23/22, 8:00:00 AM,C,9.5
6/23/22, 9:00:00 AM,C,11
6/23/22, 10:00:00 AM,C,15
6/23/22, 11:00:00 AM,C,10.5
6/23/22, 12:00:00 PM,C,9
6/23/22, 1:00:00 PM,C,13.5
6/23/22, 2:00:00 PM,C,12
6/23/22, 3:00:00 PM,C,10.5
6/23/22, 4:00:00 PM,C,8.5
6/23/22, 5:00:00 PM,C,12
6/23/22, 6:00:00 PM,C,9.5
6/23/22, 7:00:00 PM,C,9
6/23/22, 8:00:00 PM,C,7.5
6/23/22, 9:00:00 PM,C,7
6/23/22, 10:00:00 PM,C,6.5
6/23/22, 11:00:00 PM,C,6
6/24/22, 12:00:00 AM,C,5.5
6/24/22, 1:00:00 AM,C,5
6/24/22, 2:00:00 AM,C,5
6/24/22, 3:00:00 AM,C,4.5
6/24/22, 4:00:00 AM,C,4.5
6/24/22, 5:00:00 AM,C,5
6/24/22, 6:00:00 AM,C,5.5
6/24/22, 7:00:00 AM,C,6.5
6/24/22, 8:00:00 AM,C,8.5
